candidate_id,filter_preset,passes_recommendation_gate,passes_dd,passes_edge,passes_consistency,passes_oos,score,fixed_no_bonus_profit,fixed_with_bonus_profit,bonus_contribution,concurrent_risk_max_dd_pct,risk_net_profit_with_bonus,stable_months,total_months,stable_fraction,worst_month_pnl,oos_fixed_no_bonus_profit,config_json,cfg_initial_capital,cfg_sizing_mode,cfg_lot_per_entry,cfg_risk_per_signal,cfg_minimum_lot,cfg_lot_step,cfg_bonus_per_closed_lot,cfg_entry_count,cfg_entry_ladder,cfg_entry_sl_gap,cfg_activation_delay_minutes,cfg_pending_expiry_minutes,cfg_max_hold_minutes,cfg_sl_multiplier,cfg_final_target,cfg_lock_after_tp1,cfg_lock_after_tp2,cfg_shared_sl,cfg_per_entry_targets,cfg_bep_after_move,cfg_runner_trail_from,cfg_scale_out_at_tp1,cfg_scale_out_at_tp2,cfg_bep_after_tp1,cfg_bep_buffer,cfg_trailing_close_after_stage,cfg_runner_no_final_cap,cfg_trailing_open_distance,cfg_trailing_close_distance,cfg_trailing_close_min_step,cfg_trend_runner_enabled,cfg_trend_runner_ema_fast,cfg_trend_runner_ema_slow,cfg_trend_runner_atr_period,cfg_trend_runner_atr_multiplier,cfg_trend_runner_override_max_hold,cfg_tp1_lock_delay_minutes,cfg_tp2_lock_delay_minutes,cfg_profit_lock_mode,cfg_bep_trigger_distance,cfg_tp1_lock_fraction,cfg_tp2_lock_target,cfg_runner_after_tp3,cfg_tp3_lock_target,monthly_json,live_command
1f0dbcb4653830bb,self_limit,False,False,True,True,True,109846.9497222263,107400.04000000353,111733.02999998082,4332.98999997729,89.85655737705216,3918104939.330455,16,18,0.8888888888888888,-2059.210000000333,57520.990000003796,"{""activation_delay_minutes"": 2, ""bep_after_move"": 0.0, ""bep_after_tp1"": false, ""bep_buffer"": 0.0, ""bep_trigger_distance"": 3.0, ""bonus_per_closed_lot"": 3.0, ""entry_count"": 6, ""entry_ladder"": ""range_to_sl"", ""entry_sl_gap"": 0.5, ""final_target"": ""TP3"", ""initial_capital"": 1000.0, ""lock_after_tp1"": true, ""lock_after_tp2"": true, ""lot_per_entry"": 0.5, ""lot_step"": 0.01, ""max_hold_minutes"": 240, ""minimum_lot"": 0.01, ""pending_expiry_minutes"": 180, ""per_entry_targets"": [], ""profit_lock_mode"": ""tp_levels"", ""risk_per_signal"": 0.01, ""runner_after_tp3"": false, ""runner_no_final_cap"": false, ""runner_trail_from"": ""TP3"", ""scale_out_at_tp1"": false, ""scale_out_at_tp2"": false, ""shared_sl"": false, ""sizing_mode"": ""risk"", ""sl_multiplier"": 2.1, ""tp1_lock_delay_minutes"": 24, ""tp1_lock_fraction"": 0.5, ""tp2_lock_delay_minutes"": 2, ""tp2_lock_target"": ""TP1"", ""tp3_lock_target"": ""TP2"", ""trailing_close_after_stage"": 0, ""trailing_close_distance"": 0.0, ""trailing_close_min_step"": 0.0, ""trailing_open_distance"": 0.0, ""trend_runner_atr_multiplier"": 3.0, ""trend_runner_atr_period"": 14, ""trend_runner_ema_fast"": 21, ""trend_runner_ema_slow"": 55, ""trend_runner_enabled"": false, ""trend_runner_override_max_hold"": true}",1000.0,risk,0.5,0.01,0.01,0.01,3.0,6,range_to_sl,0.5,2,180,240,2.1,TP3,True,True,False,(),0.0,TP3,False,False,False,0.0,0,False,0.0,0.0,0.0,False,21,55,14,3.0,True,24,2,tp_levels,3.0,0.5,TP1,False,TP2,"[{""month"": ""2025-01"", ""signals"": 1672, ""wins"": 945, ""losses"": 547, ""no_fills"": 180, ""open"": 0, ""pnl"": 2477.9199999998245, ""trading_pnl"": 2477.9199999998245, ""bonus"": 0.0, ""closed_lots"": 67.16000000000064, ""equity_start"": 1000.0, ""equity_end"": 3477.9199999998245, ""win_rate_pct"": 63.33780160857909, ""pnl_pct"": 247.79199999998247}, {""month"": ""2025-02"", ""signals"": 1517, ""wins"": 769, ""losses"": 568, ""no_fills"": 180, ""open"": 0, ""pnl"": -2059.210000000333, ""trading_pnl"": -2059.210000000333, ""bonus"": 0.0, ""closed_lots"": 63.61000000000055, ""equity_start"": 3477.9199999998245, ""equity_end"": 1418.7099999994916, ""win_rate_pct"": 57.5168287210172, ""pnl_pct"": -59.20808989282206}, {""month"": ""2025-03"", ""signals"": 1536, ""wins"": 862, ""losses"": 543, ""no_fills"": 131, ""open"": 0, ""pnl"": 470.09999999988395, ""trading_pnl"": 470.09999999988395, ""bonus"": 0.0, ""closed_lots"": 66.88000000000075, ""equity_start"": 1418.7099999994916, ""equity_end"": 1888.8099999993756, ""win_rate_pct"": 61.35231316725979, ""pnl_pct"": 33.13573598551166}, {""month"": ""2025-04"", ""signals"": 1553, ""wins"": 907, ""losses"": 553, ""no_fills"": 93, ""open"": 0, ""pnl"": 7871.929999999826, ""trading_pnl"": 7871.929999999826, ""bonus"": 0.0, ""closed_lots"": 77.38000000000133, ""equity_start"": 1888.8099999993756, ""equity_end"": 9877.839999999182, ""win_rate_pct"": 62.12328767123287, ""pnl_pct"": 416.7666414304471}, {""month"": ""2025-05"", ""signals"": 1757, ""wins"": 1091, ""losses"": 516, ""no_fills"": 150, ""open"": 0, ""pnl"": 14610.129999999808, ""trading_pnl"": 14610.129999999808, ""bonus"": 0.0, ""closed_lots"": 81.20000000000144, ""equity_start"": 9744.039999999182, ""equity_end"": 24370.869999998835, ""win_rate_pct"": 67.89047915370256, ""pnl_pct"": 149.93914228596182}, {""month"": ""2025-06"", ""signals"": 1708, ""wins"": 971, ""losses"": 593, ""no_fills"": 144, ""open"": 0, ""pnl"": 4899.3599999997505, ""trading_pnl"": 4899.3599999997505, ""bonus"": 0.0, ""closed_lots"": 77.48000000000125, ""equity_start"": 24370.869999998835, ""equity_end"": 29270.229999998337, ""win_rate_pct"": 62.0843989769821, ""pnl_pct"": 20.103344689787374}, {""month"": ""2025-07"", ""signals"": 1694, ""wins"": 941, ""losses"": 593, ""no_fills"": 160, ""open"": 0, ""pnl"": 2237.6199999997875, ""trading_pnl"": 2237.6199999997875, ""bonus"": 0.0, ""closed_lots"": 75.2800000000011, ""equity_start"": 29270.229999998337, ""equity_end"": 31507.849999997994, ""win_rate_pct"": 61.34289439374185, ""pnl_pct"": 7.644695651520042}, {""month"": ""2025-08"", ""signals"": 1593, ""wins"": 838, ""losses"": 621, ""no_fills"": 134, ""open"": 0, ""pnl"": -238.50000000040927, ""trading_pnl"": -238.50000000040927, ""bonus"": 0.0, ""closed_lots"": 72.07000000000083, ""equity_start"": 31507.849999997994, ""equity_end"": 31269.34999999741, ""win_rate_pct"": 57.436600411240576, ""pnl_pct"": -0.7569542193466848}, {""month"": ""2025-09"", ""signals"": 1801, ""wins"": 999, ""losses"": 655, ""no_fills"": 147, ""open"": 0, ""pnl"": 4020.429999999619, ""trading_pnl"": 4020.429999999619, ""bonus"": 0.0, ""closed_lots"": 83.62000000000143, ""equity_start"": 31269.34999999741, ""equity_end"": 35289.77999999636, ""win_rate_pct"": 60.39903264812576, ""pnl_pct"": 12.857414688824528}, {""month"": ""2025-10"", ""signals"": 1927, ""wins"": 1054, ""losses"": 751, ""no_fills"": 122, ""open"": 0, ""pnl"": 6468.350000000104, ""trading_pnl"": 6468.350000000104, ""bonus"": 0.0, ""closed_lots"": 96.74000000000197, ""equity_start"": 35289.77999999636, ""equity_end"": 41758.129999996236, ""win_rate_pct"": 58.393351800554015, ""pnl_pct"": 18.329244330797106}, {""month"": ""2025-11"", ""signals"": 1700, ""wins"": 915, ""losses"": 677, ""no_fills"": 108, ""open"": 0, ""pnl"": 4993.210000000261, ""trading_pnl"": 4993.210000000261, ""bonus"": 0.0, ""closed_lots"": 86.17000000000166, ""equity_start"": 41758.129999996236, ""equity_end"": 46751.33999999646, ""win_rate_pct"": 57.4748743718593, ""pnl_pct"": 11.957455949298284}, {""month"": ""2025-12"", ""signals"": 1985, ""wins"": 1075, ""losses"": 788, ""no_fills"": 122, ""open"": 0, ""pnl"": 4127.710000000977, ""trading_pnl"": 4127.710000000977, ""bonus"": 0.0, ""closed_lots"": 99.190000000002, ""equity_start"": 46751.33999999646, ""equity_end"": 50879.049999997966, ""win_rate_pct"": 57.702630166398286, ""pnl_pct"": 8.829073134590985}, {""month"": ""2026-01"", ""signals"": 1710, ""wins"": 921, ""losses"": 706, ""no_fills"": 83, ""open"": 0, ""pnl"": 3701.2600000007533, ""trading_pnl"": 3701.2600000007533, ""bonus"": 0.0, ""closed_lots"": 88.70000000000176, ""equity_start"": 50879.049999997966, ""equity_end"": 54580.30999999895, ""win_rate_pct"": 56.60725261216963, ""pnl_pct"": 7.27462482102339}, {""month"": ""2026-02"", ""signals"": 1599, ""wins"": 954, ""losses"": 571, ""no_fills"": 74, ""open"": 0, ""pnl"": 17433.140000000363, ""trading_pnl"": 17433.140000000363, ""bonus"": 0.0, ""closed_lots"": 82.39000000000131, ""equity_start"": 54580.30999999895, ""equity_end"": 72013.44999999978, ""win_rate_pct"": 62.55737704918033, ""pnl_pct"": 31.94034625307313}, {""month"": ""2026-03"", ""signals"": 1795, ""wins"": 983, ""losses"": 727, ""no_fills"": 85, ""open"": 0, ""pnl"": 10842.28000000042, ""trading_pnl"": 10842.28000000042, ""bonus"": 0.0, ""closed_lots"": 93.3600000000018, ""equity_start"": 72013.44999999978, ""equity_end"": 82855.7300000004, ""win_rate_pct"": 57.485380116959064, ""pnl_pct"": 15.055909694647951}, {""month"": ""2026-04"", ""signals"": 1850, ""wins"": 1055, ""losses"": 719, ""no_fills"": 76, ""open"": 0, ""pnl"": 14171.430000000753, ""trading_pnl"": 14171.430000000753, ""bonus"": 0.0, ""closed_lots"": 97.05000000000202, ""equity_start"": 82855.7300000004, ""equity_end"": 97027.16000000163, ""win_rate_pct"": 59.470124013528746, ""pnl_pct"": 17.10374164828514}, {""month"": ""2026-05"", ""signals"": 1758, ""wins"": 965, ""losses"": 693, ""no_fills"": 100, ""open"": 0, ""pnl"": 6276.590000000725, ""trading_pnl"": 6276.590000000725, ""bonus"": 0.0, ""closed_lots"": 90.05000000000173, ""equity_start"": 97027.16000000163, ""equity_end"": 103303.75000000294, ""win_rate_pct"": 58.20265379975874, ""pnl_pct"": 6.46890004819333}, {""month"": ""2026-06"", ""signals"": 886, ""wins"": 485, ""losses"": 345, ""no_fills"": 47, ""open"": 9, ""pnl"": 5096.290000000286, ""trading_pnl"": 5096.290000000286, ""bonus"": 0.0, ""closed_lots"": 46.000000000000234, ""equity_start"": 103303.75000000294, ""equity_end"": 108400.04000000353, ""win_rate_pct"": 58.43373493975904, ""pnl_pct"": 4.9333059061264875}]","python tools/auto_explicit.py \
  --signals generated/live_provider_self_limit.txt \
  --positions-json positions.json \
  --watch-interval 5 \
  --mt5-symbol XAUUSD \
  --mt5-server-offset 3 \
  --mt5-history-bars 3000 \
  --initial-capital 1000.0 \
  --sizing-mode risk \
  --lot 0.5 \
  --risk 0.01 \
  --minimum-lot 0.01 \
  --lot-step 0.01 \
  --bonus-per-closed-lot 3.0 \
  --entries 6 \
  --entry-ladder range_to_sl \
  --entry-sl-gap 0.5 \
  --activation-delay 2 \
  --pending-expiry 180 \
  --max-hold 240 \
  --sl-multiplier 2.1 \
  --final-target TP3 \
  --lock-after-tp1 true \
  --lock-after-tp2 true \
  --tp1-lock-delay-minutes 24 \
  --tp2-lock-delay-minutes 2 \
  --profit-lock-mode tp_levels \
  --bep-trigger-distance 3.0 \
  --tp1-lock-fraction 0.5 \
  --tp2-lock-target TP1 \
  --runner-after-tp3 false \
  --tp3-lock-target TP2 \
  --trailing-open-distance 0.0 \
  --trailing-close-distance 0.0"
